2.000,0.550,15.000,0.000,0.000,0.000,0.000,0.000,1.000,3.500,1.000,0.000,0.000,1.000,
1.000,0.500,0.500,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2.000,-0.400,-8.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,
6.000,0.000,0.000,10.000,1.000,3.000,0.000,0.500,0.000,0.000,0.000,0.000,1.000,1.000,
2.000,0.350,34.000,0.000,4.000,0.000,-2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,0.600,-0.500,0.000,0.000,0.000,
1.000,-0.400,-0.400,0.500,4.000,0.500,9.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
6.000,0.000,0.000,150.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
