2.000,0.700,40.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
3.000,0.700,0.000,-90.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2.000,0.700,220.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
3.000,0.700,0.000,90.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2.000,0.600,55.000,-0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
3.000,0.700,0.000,90.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,
2.000,0.600,10.000,-0.000,2.000,0.000,30.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,
0.000,0.000,0.000,-0.000,0.000,0.000,0.000,0.000,1.000,3.000,-0.500,0.000,0.000,0.000,
